-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 11/01/2021 through 03/09/2022 
Location: Latitude  26.5064   Longitude 80.2808 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 130.11 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
PS                      MERRA-2 Surface Pressure (kPa) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/hour) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
ALLSKY_SFC_LW_DWN       CERES SYN1deg All Sky Surface Longwave Downward Irradiance (W/m^2) 
T2MWET                  MERRA-2 Wet Bulb Temperature at 2 Meters (C) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2MDEW                  MERRA-2 Dew/Frost Point at 2 Meters (C) 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
ALLSKY_SFC_UVB          CERES SYN1deg All Sky Surface UVB Irradiance (W/m^2) 
ALLSKY_SFC_UVA          CERES SYN1deg All Sky Surface UVA Irradiance (W/m^2) 
SZA                     CERES SYN1deg Solar Zenith Angle (Degrees) 
ALLSKY_SRF_ALB          CERES SYN1deg All Sky Surface Albedo (dimensionless) 
ALLSKY_SFC_SW_DWN       CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W/m^2) 
-END HEADER-
YEAR,MO,DY,HR,WD10M,WS10M,PS,PRECTOTCORR,RH2M,QV2M,ALLSKY_SFC_LW_DWN,T2MWET,T2M,T2MDEW,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_UVB,ALLSKY_SFC_UVA,SZA,ALLSKY_SRF_ALB,ALLSKY_SFC_SW_DWN
2021,11,7,18,315.7,2.26,99.67,0.0,67.75,10.19,347.67,17.32,20.38,14.25,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,7,19,325.68,2.36,99.73,0.0,70.5,10.01,348.1,16.74,19.48,14.01,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,7,20,334.21,2.33,99.78,0.0,72.44,9.83,350.2,16.25,18.76,13.73,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,7,21,342.14,2.22,99.81,0.0,73.19,9.58,330.17,15.79,18.21,13.37,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,7,22,349.12,2.03,99.82,0.0,73.5,9.4,346.15,15.44,17.82,13.05,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,7,23,355.64,1.75,99.8,0.0,73.44,9.28,338.9,15.26,17.65,12.87,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,8,0,0.65,1.38,99.79,0.0,72.69,9.16,330.02,15.09,17.56,12.62,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,8,1,354.49,0.89,99.77,0.0,71.94,9.03,314.05,14.94,17.48,12.4,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,8,2,292.62,0.51,99.76,0.0,72.06,8.91,336.2,14.76,17.3,12.23,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,8,3,238.75,1.07,99.77,0.0,78.56,8.97,311.73,14.2,16.05,12.36,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,8,4,230.36,1.71,99.79,0.0,84.62,8.91,307.35,13.45,14.72,12.19,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,8,5,230.06,2.13,99.85,0.0,89.94,8.79,309.0,12.78,13.58,11.99,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,8,6,233.17,2.25,99.91,0.0,92.06,8.85,363.8,12.76,13.38,12.14,0.02,0.01,1.87,82.87,0.16,40.2
2021,11,8,7,238.59,2.61,99.99,0.0,82.81,9.46,335.85,14.58,16.03,13.14,0.42,0.09,7.73,70.94,0.04,181.12
2021,11,8,8,244.48,2.3,100.04,0.0,76.44,9.77,314.85,15.79,17.87,13.7,1.2,0.24,14.3,60.09,0.12,346.29
2021,11,8,9,257.13,1.86,100.05,0.0,66.31,10.31,318.98,17.72,20.96,14.47,2.42,0.49,22.52,51.11,0.14,507.02
2021,11,8,10,282.28,1.98,99.99,0.0,53.62,9.95,334.35,18.87,23.84,13.9,3.4,0.67,27.31,45.12,0.16,594.91
2021,11,8,11,299.42,2.04,99.9,0.0,50.19,9.95,355.83,19.45,24.98,13.92,2.9,0.56,22.73,43.4,0.13,543.39
2021,11,8,12,311.04,2.08,99.79,0.0,47.31,9.89,367.02,19.81,25.84,13.79,2.52,0.49,20.78,46.42,0.12,495.04
2021,11,8,13,317.28,2.08,99.7,0.0,45.94,9.83,362.83,19.96,26.24,13.69,1.7,0.34,16.72,53.38,0.11,408.85
2021,11,8,14,317.55,1.86,99.65,0.0,47.0,10.07,354.62,20.1,26.2,14.01,0.83,0.16,10.97,62.99,0.07,274.48
2021,11,8,15,315.96,1.65,99.63,0.0,49.69,10.19,347.23,19.85,25.51,14.19,0.25,0.05,6.23,74.2,0.15,145.76
2021,11,8,16,312.44,1.11,99.63,0.0,58.38,10.86,344.02,19.52,23.87,15.17,0.02,0.0,0.97,86.1,0.16,26.56
2021,11,8,17,307.6,0.86,99.65,0.0,50.12,8.97,345.48,17.76,23.23,12.29,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,8,18,305.78,0.65,99.73,0.0,50.19,8.67,359.42,17.23,22.66,11.8,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,8,19,303.47,0.55,99.8,0.0,51.81,8.54,370.33,16.76,21.92,11.59,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,8,20,295.92,0.63,99.85,0.0,53.94,8.48,375.92,16.28,21.12,11.45,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,8,21,283.47,0.77,99.88,0.0,57.31,8.48,350.15,15.81,20.15,11.48,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,8,22,265.98,1.0,99.89,0.0,61.0,8.48,371.55,15.33,19.16,11.51,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,8,23,252.8,1.37,99.9,0.0,65.38,8.48,360.92,14.8,18.08,11.52,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,9,0,247.09,1.81,99.89,0.0,70.44,8.48,352.42,14.21,16.9,11.51,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,9,1,247.44,2.2,99.88,0.0,76.44,8.48,351.6,13.55,15.61,11.51,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,9,2,251.79,2.5,99.86,0.0,81.38,8.42,315.25,12.98,14.55,11.42,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,9,3,257.94,2.69,99.86,0.0,84.56,8.36,344.15,12.55,13.8,11.28,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,9,4,263.82,2.76,99.88,0.0,86.62,8.3,333.58,12.2,13.28,11.12,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,9,5,270.16,2.75,99.92,0.0,88.19,8.18,329.0,11.91,12.86,10.97,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,9,6,277.23,2.61,99.96,0.0,89.06,8.3,348.23,12.1,12.97,11.23,0.02,0.01,1.91,83.03,0.16,41.09
2021,11,9,7,285.11,2.64,100.0,0.0,80.31,9.03,324.88,14.12,15.8,12.44,0.4,0.08,7.55,71.12,0.01,176.45
2021,11,9,8,291.74,2.53,100.03,0.0,73.0,9.22,330.27,15.22,17.66,12.78,1.27,0.27,15.05,60.31,0.08,344.64
2021,11,9,9,299.58,2.06,100.04,0.0,68.88,10.25,334.88,17.3,20.23,14.36,2.4,0.48,21.91,51.36,0.11,489.71
2021,11,9,10,315.65,2.93,100.01,0.0,54.25,9.95,345.42,18.87,23.75,13.98,3.52,0.7,27.98,45.4,0.12,589.84
2021,11,9,11,323.27,3.15,99.93,0.0,52.0,10.01,354.33,19.22,24.45,13.98,3.38,0.66,26.11,43.68,0.12,577.4
2021,11,9,12,328.45,3.25,99.85,0.0,50.75,10.01,357.88,19.48,24.91,14.04,2.88,0.57,23.73,46.68,0.1,529.92
2021,11,9,13,331.46,3.14,99.79,0.0,51.25,10.25,358.08,19.7,25.07,14.33,1.92,0.39,18.69,53.6,0.07,430.26
2021,11,9,14,334.27,2.86,99.74,0.0,52.38,10.38,371.45,19.74,24.95,14.53,0.9,0.19,11.59,63.16,0.04,272.38
2021,11,9,15,338.51,2.13,99.73,0.0,62.75,11.66,372.88,20.09,23.87,16.3,0.25,0.05,5.93,74.35,0.17,136.5
2021,11,9,16,349.23,1.63,99.74,0.0,68.12,11.41,364.8,19.02,22.11,15.94,0.02,0.01,1.09,86.2,0.15,27.36
2021,11,9,17,353.8,1.38,99.77,0.0,59.5,9.52,355.15,17.27,21.37,13.18,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,9,18,352.78,1.12,99.83,0.0,58.88,9.09,367.62,16.73,20.9,12.56,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,9,19,347.77,0.96,99.89,0.0,60.19,8.97,371.77,16.28,20.26,12.3,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,9,20,336.21,0.79,99.92,0.0,62.06,8.79,371.12,15.8,19.52,12.07,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,9,21,312.71,0.69,99.93,0.0,64.12,8.73,352.58,15.35,18.8,11.9,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,9,22,288.43,0.79,99.92,0.0,67.44,8.67,322.83,14.88,17.93,11.83,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,9,23,275.38,1.08,99.9,0.0,71.44,8.67,363.38,14.37,16.95,11.78,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,10,0,274.42,1.42,99.89,0.0,76.38,8.61,353.25,13.76,15.83,11.71,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,10,1,279.89,1.73,99.88,0.0,81.06,8.54,314.73,13.24,14.83,11.64,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,10,2,288.06,1.89,99.87,0.0,85.0,8.54,348.0,12.82,14.05,11.59,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,10,3,294.46,2.0,99.88,0.0,88.75,8.54,351.7,12.51,13.4,11.61,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,10,4,299.48,2.13,99.91,0.0,93.06,8.61,325.4,12.2,12.73,11.67,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,10,5,305.63,2.24,99.95,0.0,97.38,8.61,318.42,11.95,12.14,11.76,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,10,6,313.03,2.26,99.99,0.0,98.88,8.73,338.65,12.04,12.12,11.96,0.02,0.01,2.2,83.2,0.16,45.34
2021,11,10,7,320.52,2.64,100.03,0.0,88.25,9.34,312.83,13.9,14.85,12.95,0.48,0.09,8.88,71.31,0.05,202.14
2021,11,10,8,322.56,2.18,100.07,0.0,82.31,9.89,318.55,15.37,16.87,13.87,1.48,0.3,17.14,60.53,0.1,378.13
2021,11,10,9,330.77,1.73,100.06,0.0,69.44,10.38,323.85,17.45,20.33,14.57,2.8,0.56,25.22,51.61,0.13,529.61
2021,11,10,10,350.29,2.08,100.0,0.0,55.19,10.01,336.6,18.77,23.51,14.04,3.9,0.77,30.48,45.68,0.16,620.77
2021,11,10,11,347.69,2.2,99.92,0.0,52.25,10.13,360.85,19.42,24.62,14.21,3.38,0.66,25.51,43.96,0.11,563.69
2021,11,10,12,342.05,2.33,99.82,0.0,49.75,10.19,374.1,19.88,25.51,14.26,2.9,0.56,22.95,46.94,0.1,509.37
2021,11,10,13,338.79,2.4,99.74,0.0,48.31,10.19,356.25,20.1,25.97,14.23,2.15,0.43,20.48,53.82,0.06,452.39
2021,11,10,14,338.04,2.09,99.7,0.0,49.5,10.38,353.55,20.17,25.86,14.49,1.08,0.22,13.75,63.34,0.02,309.75
2021,11,10,15,338.6,1.67,99.67,0.0,52.56,10.56,351.42,19.96,25.15,14.76,0.3,0.06,7.57,74.49,0.1,166.21
2021,11,10,16,342.14,0.99,99.66,0.0,58.75,10.86,345.17,19.47,23.77,15.15,0.02,0.0,1.0,86.29,0.13,24.62
2021,11,10,17,347.28,0.5,99.69,0.0,49.5,8.85,339.5,17.71,23.29,12.13,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,10,18,196.7,0.08,99.75,0.0,50.12,8.67,334.62,17.21,22.7,11.73,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,10,19,186.56,0.68,99.79,0.0,53.69,8.61,334.1,16.58,21.48,11.67,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,10,20,192.65,1.18,99.83,0.0,60.62,8.85,339.25,15.98,19.9,12.07,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,10,21,200.7,1.5,99.85,0.0,64.38,8.79,333.1,15.42,18.84,12.0,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,10,22,208.55,1.72,99.84,0.0,69.0,8.73,339.75,14.82,17.69,11.94,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,10,23,216.08,1.92,99.83,0.0,73.88,8.73,348.45,14.23,16.55,11.9,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,11,0,225.3,2.11,99.81,0.0,79.06,8.67,338.88,13.63,15.43,11.83,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,11,1,237.2,2.22,99.8,0.0,83.06,8.61,338.25,13.12,14.52,11.7,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,11,2,251.01,2.31,99.78,0.0,86.81,8.54,310.92,12.65,13.73,11.58,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,11,3,263.02,2.38,99.78,0.0,90.56,8.48,336.33,12.24,12.99,11.5,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,11,4,271.11,2.43,99.8,0.0,93.94,8.42,336.85,11.88,12.35,11.42,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,11,5,275.77,2.41,99.84,0.0,96.44,8.36,337.98,11.58,11.83,11.32,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,11,6,278.21,2.24,99.89,0.0,96.12,8.36,305.5,11.6,11.88,11.31,0.02,0.01,2.34,83.38,0.16,48.99
2021,11,11,7,277.51,2.45,99.94,0.0,85.56,8.85,309.0,13.29,14.47,12.11,0.45,0.09,9.01,71.49,0.16,206.66
2021,11,11,8,267.77,1.81,99.99,0.0,79.75,9.28,315.42,14.59,16.33,12.85,1.33,0.27,15.95,60.74,0.09,362.15
2021,11,11,9,248.71,1.14,100.01,0.0,69.0,9.77,320.77,16.59,19.51,13.68,2.7,0.54,24.82,51.86,0.09,518.12
2021,11,11,10,283.57,0.23,99.98,0.0,51.0,9.03,334.23,17.77,23.11,12.44,3.7,0.73,29.87,45.95,0.12,611.46
2021,11,11,11,46.85,0.17,99.9,0.0,45.88,8.85,344.9,18.35,24.55,12.15,3.52,0.7,27.81,44.23,0.08,594.23
2021,11,11,12,37.3,0.21,99.81,0.0,44.62,8.97,348.15,18.73,25.16,12.28,3.08,0.61,25.83,47.18,0.07,553.79
2021,11,11,13,29.05,0.24,99.73,0.0,44.44,9.03,349.65,18.89,25.37,12.4,2.08,0.42,20.55,54.02,0.05,453.68
2021,11,11,14,15.26,0.18,99.67,0.0,45.19,9.09,343.67,18.9,25.26,12.55,1.2,0.24,15.87,63.51,0.12,344.88
2021,11,11,15,33.69,0.03,99.64,0.0,50.69,9.83,347.95,19.02,24.51,13.53,0.25,0.05,6.41,74.62,0.18,145.15
2021,11,11,16,161.08,0.29,99.64,0.0,54.69,9.77,336.25,18.33,23.19,13.48,0.02,0.0,1.01,86.38,0.15,24.73
2021,11,11,17,166.79,0.79,99.67,0.0,54.19,8.73,339.12,16.74,21.55,11.94,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,11,18,176.84,1.13,99.73,0.0,58.69,8.79,347.88,16.21,20.38,12.05,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,11,19,188.26,1.47,99.79,0.0,61.81,8.73,337.65,15.7,19.44,11.95,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,11,20,195.55,1.72,99.84,0.0,65.38,8.73,337.08,15.17,18.47,11.87,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,11,21,199.8,1.87,99.87,0.0,68.06,8.61,338.3,14.69,17.65,11.72,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,11,22,202.79,2.02,99.86,0.0,71.0,8.54,318.73,14.19,16.82,11.56,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,11,23,205.92,2.18,99.86,0.0,74.44,8.42,322.85,13.69,15.94,11.44,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,12,0,211.78,2.27,99.84,0.0,77.38,8.36,363.52,13.23,15.19,11.27,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,12,1,222.62,2.26,99.82,0.0,79.25,8.24,307.48,12.83,14.6,11.08,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,12,2,235.86,2.23,99.81,0.0,81.12,8.18,343.27,12.49,14.08,10.91,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,12,3,248.53,2.24,99.8,0.0,83.44,8.06,345.98,12.11,13.48,10.75,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,12,4,258.12,2.32,99.81,0.0,86.44,8.0,319.75,11.67,12.76,10.58,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,12,5,262.62,2.43,99.87,0.0,89.88,7.93,325.58,11.29,12.08,10.49,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,12,6,262.85,2.45,99.94,0.0,92.0,8.06,317.27,11.37,11.98,10.74,0.02,0.01,2.12,83.54,0.16,44.44
2021,11,12,7,261.37,3.02,100.02,0.0,82.75,8.54,310.0,13.1,14.54,11.66,0.45,0.09,9.18,71.68,0.14,206.62
2021,11,12,8,256.13,2.67,100.07,0.0,77.06,8.97,322.67,14.37,16.37,12.37,1.33,0.27,16.4,60.96,0.05,361.68
2021,11,12,9,245.33,2.0,100.08,0.0,69.56,9.7,334.35,16.42,19.26,13.58,2.42,0.49,23.11,52.1,0.11,496.49
2021,11,12,10,237.65,1.39,100.05,0.0,53.62,9.28,345.58,17.76,22.7,12.82,3.55,0.7,29.02,46.22,0.09,590.52
2021,11,12,11,244.49,0.76,99.98,0.0,47.69,9.09,360.7,18.45,24.34,12.56,3.85,0.75,29.45,44.51,0.09,599.06
2021,11,12,12,276.93,0.58,99.89,0.0,45.88,9.09,365.23,18.8,25.02,12.57,3.35,0.66,27.1,47.42,0.09,555.69
2021,11,12,13,310.6,0.72,99.81,0.0,45.56,9.16,355.33,18.92,25.2,12.64,2.23,0.45,21.83,54.23,0.08,458.55
2021,11,12,14,323.7,0.95,99.76,0.0,46.69,9.28,361.25,18.92,25.01,12.83,1.05,0.21,13.98,63.67,0.04,303.02
2021,11,12,15,324.81,0.91,99.74,0.0,49.12,9.46,352.3,18.78,24.47,13.1,0.25,0.05,6.76,74.76,0.18,148.3
2021,11,12,16,314.45,0.58,99.74,0.0,52.88,9.52,341.33,18.26,23.36,13.15,0.02,0.0,1.04,86.46,0.15,24.48
2021,11,12,17,235.95,0.35,99.76,0.0,49.38,8.36,337.52,16.79,22.37,11.21,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,12,18,201.39,0.81,99.8,0.0,53.19,8.36,336.75,16.18,21.12,11.23,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,12,19,197.3,1.37,99.85,0.0,59.19,8.54,336.9,15.65,19.73,11.58,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,12,20,196.65,1.91,99.89,0.0,65.12,8.54,332.2,14.95,18.27,11.64,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,12,21,198.56,2.28,99.92,0.0,71.0,8.54,325.95,14.26,16.89,11.62,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,12,22,202.98,2.46,99.93,0.0,75.0,8.48,344.23,13.68,15.88,11.48,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,12,23,209.48,2.48,99.9,0.0,77.25,8.36,325.25,13.2,15.17,11.24,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,13,0,217.76,2.41,99.87,0.0,78.81,8.18,328.23,12.8,14.6,10.99,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,13,1,229.73,2.34,99.85,0.0,80.44,8.06,313.17,12.4,14.04,10.76,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,13,2,246.46,2.39,99.84,0.0,83.19,8.0,316.92,11.95,13.33,10.57,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,13,3,261.43,2.57,99.83,0.0,86.69,7.87,313.45,11.48,12.55,10.41,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,13,4,271.47,2.74,99.86,0.0,89.38,7.81,310.88,11.11,11.94,10.27,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,13,5,275.94,2.87,99.92,0.0,91.5,7.75,308.27,10.84,11.5,10.19,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,13,6,277.62,2.83,99.99,0.0,91.88,7.87,313.17,10.98,11.61,10.35,0.02,0.01,2.14,83.7,0.16,44.52
2021,11,13,7,277.65,3.58,100.05,0.0,81.81,8.36,314.0,12.77,14.3,11.25,0.42,0.09,8.73,71.87,0.01,196.96
2021,11,13,8,274.2,3.2,100.09,0.0,75.12,8.67,324.02,14.04,16.23,11.85,1.35,0.28,16.74,61.17,0.07,368.09
2021,11,13,9,268.35,2.44,100.09,0.0,68.5,9.34,334.88,15.98,18.93,13.03,2.55,0.52,24.13,52.34,0.1,510.26
2021,11,13,10,280.0,2.61,100.04,0.0,54.75,9.09,352.45,17.36,22.11,12.6,3.62,0.72,29.39,46.48,0.11,594.35
2021,11,13,11,293.7,2.45,99.94,0.0,47.81,8.85,371.95,17.93,23.78,12.07,3.4,0.66,26.48,44.77,0.1,557.63
2021,11,13,12,302.91,2.4,99.83,0.0,45.31,8.73,352.58,18.23,24.52,11.92,2.92,0.59,25.03,47.66,0.12,547.92
2021,11,13,13,310.58,2.29,99.74,0.0,43.88,8.61,352.33,18.23,24.78,11.66,2.0,0.41,20.09,54.42,0.09,448.73
2021,11,13,14,315.0,2.03,99.68,0.0,44.56,8.61,349.2,18.09,24.52,11.66,0.95,0.2,12.97,63.84,0.04,299.95
2021,11,13,15,317.73,1.51,99.64,0.0,48.94,9.03,345.45,18.05,23.73,12.36,0.25,0.05,6.56,74.88,0.16,148.54
2021,11,13,16,312.06,0.97,99.62,0.0,56.25,9.46,338.33,17.62,22.22,13.02,0.02,0.0,0.95,86.54,0.14,23.86
2021,11,13,17,291.08,0.8,99.65,0.0,48.94,7.81,332.08,15.85,21.43,10.27,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,13,18,268.9,0.81,99.7,0.0,51.0,7.69,330.83,15.29,20.52,10.05,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,13,19,254.83,0.96,99.73,0.0,52.31,7.57,327.1,14.79,19.8,9.76,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,13,20,246.75,1.21,99.76,0.0,55.5,7.57,327.9,14.25,18.78,9.71,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,13,21,245.18,1.49,99.79,0.0,60.75,7.57,328.1,13.63,17.45,9.8,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,13,22,248.2,1.72,99.77,0.0,63.19,7.51,314.52,13.14,16.64,9.63,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,13,23,253.23,1.87,99.74,0.0,66.19,7.45,324.65,12.62,15.76,9.49,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,14,0,258.15,1.94,99.72,0.0,68.31,7.32,306.08,12.18,15.06,9.3,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,14,1,263.99,1.94,99.68,0.0,69.81,7.2,337.5,11.77,14.48,9.07,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,14,2,267.45,1.93,99.67,0.0,71.19,7.14,338.33,11.4,13.95,8.84,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,14,3,268.42,1.98,99.68,0.0,73.38,7.02,330.3,11.0,13.32,8.68,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,14,4,267.46,2.11,99.71,0.0,76.88,6.96,321.33,10.54,12.5,8.58,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,14,5,266.87,2.29,99.79,0.0,81.19,6.96,321.58,10.05,11.6,8.51,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,14,6,266.8,2.38,99.88,0.0,85.5,7.08,351.12,9.99,11.15,8.83,0.02,0.01,1.63,83.87,0.16,34.86
2021,11,14,7,267.49,2.49,99.96,0.0,79.5,7.87,304.25,12.1,13.83,10.37,0.38,0.08,7.7,72.05,0.17,184.55
2021,11,14,8,267.76,2.4,100.0,0.0,71.44,8.0,314.12,13.23,15.79,10.65,1.2,0.24,14.83,61.38,0.03,344.53
2021,11,14,9,266.63,1.6,100.02,0.0,64.25,8.73,324.77,15.35,18.79,11.9,2.27,0.46,21.62,52.59,0.07,484.77
2021,11,14,10,306.5,0.97,99.96,0.0,46.25,7.93,333.98,16.61,22.65,10.55,3.12,0.62,25.84,46.74,0.1,567.31
2021,11,14,11,346.61,1.01,99.86,0.0,42.69,7.93,339.95,17.15,23.87,10.44,3.3,0.65,26.42,45.03,0.09,584.16
2021,11,14,12,348.62,1.19,99.75,0.0,41.81,8.06,341.6,17.54,24.44,10.65,2.88,0.57,24.44,47.89,0.08,546.41
2021,11,14,13,347.47,1.3,99.67,0.0,41.81,8.12,341.0,17.69,24.61,10.79,1.9,0.38,19.21,54.62,0.05,443.22
2021,11,14,14,346.81,1.03,99.61,0.0,42.62,8.18,339.48,17.64,24.39,10.89,0.92,0.19,12.63,63.98,0.01,298.23
2021,11,14,15,334.23,0.5,99.58,0.0,45.38,8.42,339.0,17.58,23.86,11.29,0.25,0.05,6.48,75.01,0.15,148.51
2021,11,14,16,235.22,0.34,99.57,0.0,48.06,8.3,331.5,16.8,22.6,10.99,0.02,0.0,0.89,86.61,0.14,23.28
2021,11,14,17,206.57,0.93,99.6,0.0,50.69,7.75,335.5,15.37,20.66,10.08,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,14,18,209.58,1.33,99.67,0.0,54.5,7.75,343.1,14.85,19.55,10.15,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,14,19,213.69,1.58,99.71,0.0,57.88,7.69,332.3,14.26,18.48,10.05,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,14,20,218.66,1.7,99.74,0.0,60.69,7.63,329.08,13.71,17.54,9.88,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,14,21,225.55,1.73,99.75,0.0,62.94,7.51,311.58,13.21,16.74,9.67,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,14,22,233.03,1.74,99.73,0.0,65.12,7.39,334.58,12.73,15.98,9.47,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,14,23,240.56,1.81,99.71,0.0,67.88,7.32,317.6,12.24,15.17,9.31,0.0,0.0,0.0,-999.0,-999.0,0.0
2021,11,15,0,248.96,1.96,99.69,0.0,71.5,7.26,320.33,11.73,14.25,9.19,0.0,0.0,0.0,-999.0,-999.0,0.0
